Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,17.723859786987305,17.77150535583496,17.247411727905273,17.2712345123291,7.938235759735107,1862219
2000-01-04,17.10447883605957,17.247411727905273,16.842430114746094,16.937721252441406,7.784950256347656,1472879
2000-01-05,17.033010482788086,17.128299713134766,16.461273193359375,16.62803077697754,7.642611026763916,4075997
2000-01-06,16.675674438476562,17.39034652709961,16.485095977783203,17.199766159057617,7.905394554138184,2719867
2000-01-07,17.342702865600586,17.461814880371094,17.152122497558594,17.199766159057617,7.905394554138184,1762785
2000-01-10,17.2712345123291,17.2712345123291,16.985366821289062,17.152122497558594,7.883493900299072,1504624
2000-01-11,17.152122497558594,17.247411727905273,16.9615421295166,17.128299713134766,7.872549057006836,1113973
2000-01-12,17.033010482788086,17.10447883605957,16.723318099975586,16.79478645324707,7.719254016876221,2253132
2000-01-13,17.009187698364258,17.033010482788086,16.770963668823242,16.8186092376709,7.7302045822143555,1937778
2000-01-14,16.8186092376709,16.8186092376709,16.389806747436523,16.675674438476562,7.664513111114502,1109775
2000-01-18,16.60420799255371,16.9615421295166,16.60420799255371,16.937721252441406,7.784950256347656,1537419
2000-01-19,17.08065414428711,17.08065414428711,16.62803077697754,16.79478645324707,7.719254016876221,1476290
2000-01-20,16.723318099975586,16.723318099975586,16.151582717895508,16.31833839416504,7.5002665519714355,1220753
2000-01-21,16.461273193359375,16.651851654052734,16.10393714904785,16.270694732666016,7.478368759155273,3327227
2000-01-24,16.41362762451172,16.461273193359375,15.818069458007812,15.913357734680176,7.314129829406738,2305079
2000-01-25,16.032470703125,16.22304916381836,15.698957443237305,16.10393714904785,7.4017252922058105,1500164
2000-01-26,16.19922637939453,16.19922637939453,15.53219985961914,15.698957443237305,7.215585708618164,2370669
2000-01-27,15.698957443237305,15.698957443237305,15.222509384155273,15.436909675598145,7.095148086547852,1421719
2000-01-28,15.413087844848633,15.508377075195312,14.960461616516113,15.198685646057129,6.985652923583984,1373970
2000-01-31,15.151041984558105,15.62748908996582,14.960461616516113,15.579845428466797,7.1608381271362305,2060561
2000-02-01,15.579845428466797,15.67513370513916,15.222509384155273,15.508377075195312,7.127993583679199,1687226
2000-02-02,15.436909675598145,15.770423889160156,15.174863815307617,15.293975830078125,7.029449939727783,1265878
2000-02-03,15.293975830078125,15.389266014099121,14.984285354614258,15.00810718536377,6.898058891296387,3274493
2000-02-04,14.91281795501709,14.984285354614258,14.650771141052246,14.86517333984375,6.832361221313477,1904458
2000-02-07,15.246331214904785,15.293975830078125,15.079573631286621,15.246331214904785,7.007551193237305,3260063
2000-02-08,15.460733413696289,15.460733413696289,14.722238540649414,14.86517333984375,6.832361221313477,2183345
2000-02-09,15.151041984558105,15.151041984558105,14.436369895935059,14.531659126281738,6.67907190322876,2013599
2000-02-10,14.555481910705566,15.00810718536377,14.41254711151123,14.484015464782715,6.657172679901123,2925294
2000-02-11,14.579303741455078,14.603126525878906,14.126679420471191,14.269613265991211,6.558629989624023,1501214
2000-02-14,14.293435096740723,14.531659126281738,14.079033851623535,14.341079711914062,6.591479301452637,2618597
2000-02-15,14.436369895935059,14.650771141052246,14.388725280761719,14.579303741455078,6.700967788696289,2552745
2000-02-16,14.436369895935059,15.103397369384766,14.364903450012207,15.05575180053711,6.982015609741211,2294585
2000-02-17,14.984285354614258,15.151041984558105,14.91281795501709,15.05575180053711,6.982015609741211,1993398
2000-02-18,15.436909675598145,15.436909675598145,14.507837295532227,14.769883155822754,6.849448204040527,2608628
2000-02-22,14.722238540649414,14.984285354614258,14.626949310302734,14.888995170593262,6.904685974121094,2752662
2000-02-23,14.841349601745605,14.841349601745605,14.198145866394043,14.31725788116455,6.639546871185303,1451890
2000-02-24,14.221967697143555,14.293435096740723,13.745519638061523,13.816987991333008,6.407548427581787,1428016
2000-02-25,14.007567405700684,14.221967697143555,13.6978759765625,14.055212020874023,6.518021583557129,1366099
2000-02-28,14.198145866394043,14.436369895935059,13.84080982208252,14.150501251220703,6.562213897705078,1779051
2000-02-29,13.816987991333008,14.650771141052246,13.816987991333008,14.531659126281738,6.738972187042236,2259954
2000-03-01,14.579303741455078,14.746061325073242,14.102855682373047,14.746061325073242,6.8384013175964355,1948797
2000-03-02,14.650771141052246,14.841349601745605,14.2457914352417,14.507837295532227,6.72792911529541,2347844
2000-03-03,14.579303741455078,14.579303741455078,14.269613265991211,14.531659126281738,6.738972187042236,2870199
2000-03-06,14.507837295532227,14.674593925476074,14.269613265991211,14.674593925476074,6.805261135101318,1397057
2000-03-07,14.769883155822754,15.460733413696289,14.579303741455078,15.436909675598145,7.158778190612793,3291808
2000-03-08,15.341621398925781,15.698957443237305,14.936639785766602,15.413087844848633,7.147733688354492,2580555
2000-03-09,15.4845552444458,15.53219985961914,14.960461616516113,15.341621398925781,7.11458683013916,1437198
2000-03-10,15.436909675598145,15.722779273986816,15.103397369384766,15.151041984558105,7.0262064933776855,2117755
2000-03-13,15.05575180053711,15.413087844848633,14.984285354614258,15.031929969787598,6.970972537994385,1715298
2000-03-14,15.031929969787598,15.031929969787598,14.41254711151123,15.031929969787598,6.970972537994385,2528346
2000-03-15,15.151041984558105,15.246331214904785,14.579303741455078,15.246331214904785,7.070399284362793,2453312
2000-03-16,16.19922637939453,16.69949722290039,15.841891288757324,16.437450408935547,7.622774600982666,5167669
2000-03-17,16.389806747436523,16.532739639282227,15.651311874389648,15.794245719909668,7.324491024017334,2753712
2000-03-20,15.889535903930664,15.93718147277832,15.508377075195312,15.841891288757324,7.34658670425415,2147140
2000-03-21,16.008647918701172,16.580385208129883,15.961003303527832,16.580385208129883,7.689056873321533,2259691
2000-03-22,16.580385208129883,16.747142791748047,16.10393714904785,16.22304916381836,7.52334451675415,2838191
2000-03-23,16.31833839416504,16.389806747436523,16.19922637939453,16.246871948242188,7.534393787384033,1461335
2000-03-24,16.723318099975586,16.8186092376709,16.31833839416504,16.365983963012695,7.589632987976074,1903409
2000-03-27,16.29451560974121,16.532739639282227,15.794245719909668,16.389806747436523,7.600678443908691,2046394
2000-03-28,16.29451560974121,16.60420799255371,16.29451560974121,16.437450408935547,7.622774600982666,2024094
2000-03-29,16.389806747436523,17.056833267211914,16.365983963012695,16.937721252441406,7.854768753051758,1986314
2000-03-30,16.9615421295166,17.55710220336914,16.913898468017578,17.39034652709961,8.064674377441406,1988150
2000-03-31,17.36652374267578,17.96208381652832,17.247411727905273,17.628570556640625,8.17514705657959,2379851
2000-04-03,17.5809268951416,17.914438247680664,17.55710220336914,17.723859786987305,8.219341278076172,1769344
2000-04-04,17.628570556640625,17.938262939453125,17.342702865600586,17.5809268951416,8.153054237365723,2629092
2000-04-05,17.48563575744629,17.723859786987305,17.342702865600586,17.39034652709961,8.064674377441406,1474453
2000-04-06,17.414169311523438,17.842971801757812,17.36652374267578,17.747682571411133,8.230386734008789,1252236
2000-04-07,17.842971801757812,17.842971801757812,17.437990188598633,17.55710220336914,8.142008781433105,1292901
2000-04-10,17.533281326293945,17.604747772216797,17.36652374267578,17.414169311523438,8.075719833374023,1649446
2000-04-11,17.414169311523438,17.96208381652832,17.36652374267578,17.86679458618164,8.285627365112305,1380004
2000-04-12,18.009729385375977,18.581466674804688,18.009729385375977,18.271774291992188,8.473430633544922,1662039
2000-04-13,18.247953414916992,18.676755905151367,18.105018615722656,18.295597076416016,8.484477996826172,2031964
2000-04-14,18.295597076416016,18.65293312072754,18.176485061645508,18.65293312072754,8.650187492370605,1771443
2000-04-17,18.581466674804688,18.581466674804688,17.819150924682617,17.938262939453125,8.318771362304688,3404885
2000-04-18,17.914438247680664,18.15266227722168,17.819150924682617,17.89061737060547,8.296672821044922,2900632
2000-04-19,17.89061737060547,18.343242645263672,17.89061737060547,18.176485061645508,8.429243087768555,1699819
2000-04-20,18.081195831298828,18.15266227722168,17.914438247680664,18.128841400146484,8.407147407531738,1246201
2000-04-24,18.224130630493164,18.676755905151367,18.200307846069336,18.676755905151367,8.661239624023438,1500164
2000-04-25,18.795867919921875,19.010269165039062,18.72439956665039,18.867334365844727,8.74962043762207,2469840
2000-04-26,18.867334365844727,18.867334365844727,18.72439956665039,18.867334365844727,8.74962043762207,2216664
2000-04-27,18.72439956665039,18.8435115814209,18.581466674804688,18.65293312072754,8.710020065307617,2013599
2000-04-28,18.772045135498047,18.772045135498047,18.081195831298828,18.081195831298828,8.443044662475586,3125211
2000-05-01,18.200307846069336,18.62911033630371,18.176485061645508,18.46235466003418,8.621027946472168,2352566
2000-05-02,18.3670654296875,18.676755905151367,18.3670654296875,18.43853187561035,8.609906196594238,2599970
2000-05-03,18.343242645263672,18.414709091186523,18.176485061645508,18.390886306762695,8.587650299072266,3234877
2000-05-04,18.390886306762695,18.700578689575195,18.319419860839844,18.62911033630371,8.698894500732422,2666084
2000-05-05,18.53382110595703,18.74822235107422,18.486177444458008,18.74822235107422,8.754509925842285,1296574
2000-05-08,18.772045135498047,18.962623596191406,18.74822235107422,18.8435115814209,8.799009323120117,1593301
2000-05-09,18.962623596191406,19.03409194946289,18.795867919921875,18.819690704345703,8.787891387939453,3605064
2000-05-10,18.891157150268555,18.93880271911621,18.772045135498047,18.819690704345703,8.787891387939453,2355977
2000-05-11,18.819690704345703,19.248493194580078,18.819690704345703,19.22467041015625,8.976984024047852,4727432
2000-05-12,19.296138763427734,19.343782424926758,19.05791473388672,19.105558395385742,8.921370506286621,3112093
2000-05-15,19.105558395385742,19.72494125366211,19.105558395385742,19.31995964050293,9.021486282348633,3780057
2000-05-16,19.486717224121094,19.772586822509766,19.272314071655273,19.558183670043945,9.132728576660156,2699404
2000-05-17,19.51053810119629,19.98698616027832,19.462894439697266,19.891698837280273,9.288464546203613,3364744
2000-05-18,20.20138931274414,20.3919677734375,20.034631729125977,20.249034881591797,9.455318450927734,3380748
2000-05-19,20.272855758666992,20.344322204589844,20.12992286682129,20.272855758666992,9.466444969177246,2450163
2000-05-22,20.272855758666992,20.86841583251953,20.272855758666992,20.749303817749023,9.688922882080078,3584600
2000-05-23,20.916061401367188,21.08281707763672,20.58254623413086,20.630191802978516,9.633298873901367,3831479
2000-05-24,20.725481033325195,20.916061401367188,20.654014587402344,20.77312660217285,9.700041770935059,2977766
2000-05-25,20.86841583251953,20.86841583251953,20.48725700378418,20.79694938659668,9.71116828918457,3072739
2000-05-26,20.820770263671875,21.106639862060547,20.272855758666992,20.439613342285156,9.544312477111816,2568224
2000-05-30,20.725481033325195,21.08281707763672,20.48725700378418,21.011350631713867,9.811288833618164,2197775
2000-05-31,21.130462646484375,21.94042205810547,21.106639862060547,21.821311950683594,10.189495086669922,6088547
2000-06-01,21.702199935913086,21.988067626953125,21.4877986907959,21.726022720336914,10.145005226135254,3050176
2000-06-02,21.726022720336914,21.726022720336914,20.77312660217285,20.820770263671875,9.72229290008545,2284090
2000-06-05,20.916061401367188,21.05899429321289,20.630191802978516,20.654014587402344,9.644426345825195,1848314
2000-06-06,20.654014587402344,21.130462646484375,20.606369018554688,20.98752784729004,9.800163269042969,2463543
2000-06-07,20.79694938659668,21.035173416137695,20.558725357055664,20.939882278442383,9.777911186218262,1712150
2000-06-08,20.79694938659668,20.939882278442383,20.46343421936035,20.77312660217285,9.700041770935059,1820766
2000-06-09,20.96370506286621,21.130462646484375,20.58254623413086,20.749303817749023,9.688922882080078,1115022
